Date,xi,sigma,threshold,n_exceedances,fit_success
2010-05-27,,,,0,False
2010-05-28,,,,0,False
2010-06-01,,,,0,False
2010-06-02,,,,0,False
2010-06-03,,,,0,False
2010-06-04,,,,0,False
2010-06-07,,,,0,False
2010-06-08,,,,0,False
2010-06-09,,,,0,False
2010-06-10,,,,0,False
2010-06-11,,,,0,False
2010-06-14,,,,0,False
2010-06-15,,,,0,False
2010-06-16,,,,0,False
2010-06-17,,,,0,False
2010-06-18,,,,0,False
2010-06-21,,,,0,False
2010-06-22,,,,0,False
2010-06-23,,,,0,False
2010-06-24,,,,0,False
2010-06-25,,,,0,False
2010-06-28,,,,0,False
2010-06-29,,,,0,False
2010-06-30,,,,0,False
2010-07-01,,,,0,False
2010-07-02,,,,0,False
2010-07-06,,,,0,False
2010-07-07,,,,0,False
2010-07-08,,,,0,False
2010-07-09,,,,0,False
2010-07-12,,,,0,False
2010-07-13,,,,0,False
2010-07-14,,,,0,False
2010-07-15,,,,0,False
2010-07-16,,,,0,False
2010-07-19,,,,0,False
2010-07-20,,,,0,False
2010-07-21,,,,0,False
2010-07-22,,,,0,False
2010-07-23,,,,0,False
2010-07-26,,,,0,False
2010-07-27,,,,0,False
2010-07-28,,,,0,False
2010-07-29,,,,0,False
2010-07-30,,,,0,False
2010-08-02,,,,0,False
2010-08-03,,,,0,False
2010-08-04,,,,0,False
2010-08-05,,,,0,False
2010-08-06,,,,0,False
2010-08-09,,,,0,False
2010-08-10,,,,0,False
2010-08-11,,,,0,False
2010-08-12,,,,0,False
2010-08-13,,,,0,False
2010-08-16,,,,0,False
2010-08-17,,,,0,False
2010-08-18,,,,0,False
2010-08-19,,,,0,False
2010-08-20,,,,0,False
2010-08-23,,,,0,False
2010-08-24,,,,0,False
2010-08-25,,,,0,False
2010-08-26,,,,0,False
2010-08-27,,,,0,False
2010-08-30,,,,0,False
2010-08-31,,,,0,False
2010-09-01,,,,0,False
2010-09-02,,,,0,False
2010-09-03,,,,0,False
2010-09-07,,,,0,False
2010-09-08,,,,0,False
2010-09-09,,,,0,False
2010-09-10,,,,0,False
2010-09-13,,,,0,False
2010-09-14,,,,0,False
2010-09-15,,,,0,False
2010-09-16,,,,0,False
2010-09-17,,,,0,False
2010-09-20,,,,0,False
2010-09-21,,,,0,False
2010-09-22,,,,0,False
2010-09-23,,,,0,False
2010-09-24,,,,0,False
2010-09-27,,,,0,False
2010-09-28,,,,0,False
2010-09-29,,,,0,False
2010-09-30,,,,0,False
2010-10-01,,,,0,False
2010-10-04,,,,0,False
2010-10-05,,,,0,False
2010-10-06,,,,0,False
2010-10-07,,,,0,False
2010-10-08,,,,0,False
2010-10-11,,,,0,False
2010-10-12,,,,0,False
2010-10-13,,,,0,False
2010-10-14,,,,0,False
2010-10-15,,,,0,False
2010-10-18,,,,0,False
2010-10-19,,,,0,False
2010-10-20,,,,0,False
2010-10-21,,,,0,False
2010-10-22,,,,0,False
2010-10-25,,,,0,False
2010-10-26,,,,0,False
2010-10-27,,,,0,False
2010-10-28,,,,0,False
2010-10-29,,,,0,False
2010-11-01,,,,0,False
2010-11-02,,,,0,False
2010-11-03,,,,0,False
2010-11-04,,,,0,False
2010-11-05,,,,0,False
2010-11-08,,,,0,False
2010-11-09,,,,0,False
2010-11-10,,,,0,False
2010-11-11,,,,0,False
2010-11-12,,,,0,False
2010-11-15,,,,0,False
2010-11-16,,,,0,False
2010-11-17,,,,0,False
2010-11-18,,,,0,False
2010-11-19,,,,0,False
2010-11-22,,,,0,False
2010-11-23,,,,0,False
2010-11-24,,,,0,False
2010-11-26,,,,0,False
2010-11-29,,,,0,False
2010-11-30,,,,0,False
2010-12-01,,,,0,False
2010-12-02,,,,0,False
2010-12-03,,,,0,False
2010-12-06,,,,0,False
2010-12-07,,,,0,False
2010-12-08,,,,0,False
2010-12-09,,,,0,False
2010-12-10,,,,0,False
2010-12-13,,,,0,False
2010-12-14,,,,0,False
2010-12-15,,,,0,False
2010-12-16,,,,0,False
2010-12-17,,,,0,False
2010-12-20,,,,0,False
2010-12-21,,,,0,False
2010-12-22,,,,0,False
2010-12-23,,,,0,False
2010-12-27,,,,0,False
2010-12-28,,,,0,False
2010-12-29,,,,0,False
2010-12-30,,,,0,False
2010-12-31,,,,0,False
2011-01-03,,,,0,False
2011-01-04,,,,0,False
2011-01-05,,,,0,False
2011-01-06,,,,0,False
2011-01-07,,,,0,False
2011-01-10,,,,0,False
2011-01-11,,,,0,False
2011-01-12,,,,0,False
2011-01-13,,,,0,False
2011-01-14,,,,0,False
2011-01-18,,,,0,False
2011-01-19,,,,0,False
2011-01-20,,,,0,False
2011-01-21,,,,0,False
2011-01-24,,,,0,False
2011-01-25,,,,0,False
2011-01-26,,,,0,False
2011-01-27,,,,0,False
2011-01-28,,,,0,False
2011-01-31,,,,0,False
2011-02-01,,,,0,False
2011-02-02,,,,0,False
2011-02-03,,,,0,False
2011-02-04,,,,0,False
2011-02-07,,,,0,False
2011-02-08,,,,0,False
2011-02-09,,,,0,False
2011-02-10,,,,0,False
2011-02-11,,,,0,False
2011-02-14,,,,0,False
2011-02-15,,,,0,False
2011-02-16,,,,0,False
2011-02-17,,,,0,False
2011-02-18,,,,0,False
2011-02-22,,,,0,False
2011-02-23,,,,0,False
2011-02-24,,,,0,False
2011-02-25,,,,0,False
2011-02-28,,,,0,False
2011-03-01,,,,0,False
2011-03-02,,,,0,False
2011-03-03,,,,0,False
2011-03-04,,,,0,False
2011-03-07,,,,0,False
2011-03-08,,,,0,False
2011-03-09,,,,0,False
2011-03-10,,,,0,False
2011-03-11,,,,0,False
2011-03-14,,,,0,False
2011-03-15,,,,0,False
2011-03-16,,,,0,False
2011-03-17,,,,0,False
2011-03-18,,,,0,False
2011-03-21,,,,0,False
2011-03-22,,,,0,False
2011-03-23,,,,0,False
2011-03-24,,,,0,False
2011-03-25,,,,0,False
2011-03-28,,,,0,False
2011-03-29,,,,0,False
2011-03-30,,,,0,False
2011-03-31,,,,0,False
2011-04-01,,,,0,False
2011-04-04,,,,0,False
2011-04-05,,,,0,False
2011-04-06,,,,0,False
2011-04-07,,,,0,False
2011-04-08,,,,0,False
2011-04-11,,,,0,False
2011-04-12,,,,0,False
2011-04-13,,,,0,False
2011-04-14,,,,0,False
2011-04-15,,,,0,False
2011-04-18,,,,0,False
2011-04-19,,,,0,False
2011-04-20,,,,0,False
2011-04-21,,,,0,False
2011-04-25,,,,0,False
2011-04-26,,,,0,False
2011-04-27,,,,0,False
2011-04-28,,,,0,False
2011-04-29,,,,0,False
2011-05-02,,,,0,False
2011-05-03,,,,0,False
2011-05-04,,,,0,False
2011-05-05,,,,0,False
2011-05-06,,,,0,False
2011-05-09,,,,0,False
2011-05-10,,,,0,False
2011-05-11,,,,0,False
2011-05-12,,,,0,False
2011-05-13,,,,0,False
2011-05-16,,,,0,False
2011-05-17,,,,0,False
2011-05-18,,,,0,False
2011-05-19,,,,0,False
2011-05-20,,,,0,False
2011-05-23,,,,0,False
2011-05-24,,,,0,False
2011-05-25,,,,0,False
2011-05-26,,,,0,False
2011-05-27,,,,0,False
2011-05-31,,,,0,False
2011-06-01,,,,0,False
2011-06-02,,,,0,False
2011-06-03,,,,0,False
2011-06-06,,,,0,False
2011-06-07,,,,0,False
2011-06-08,,,,0,False
2011-06-09,,,,0,False
2011-06-10,,,,0,False
2011-06-13,,,,0,False
2011-06-14,,,,0,False
2011-06-15,,,,0,False
2011-06-16,,,,0,False
2011-06-17,,,,0,False
2011-06-20,,,,0,False
2011-06-21,,,,0,False
2011-06-22,,,,0,False
2011-06-23,,,,0,False
2011-06-24,,,,0,False
2011-06-27,,,,0,False
2011-06-28,,,,0,False
2011-06-29,,,,0,False
2011-06-30,,,,0,False
2011-07-01,,,,0,False
2011-07-05,,,,0,False
2011-07-06,,,,0,False
2011-07-07,,,,0,False
2011-07-08,,,,0,False
2011-07-11,,,,0,False
2011-07-12,,,,0,False
2011-07-13,,,,0,False
2011-07-14,,,,0,False
2011-07-15,,,,0,False
2011-07-18,,,,0,False
2011-07-19,,,,0,False
2011-07-20,,,,0,False
2011-07-21,,,,0,False
2011-07-22,,,,0,False
2011-07-25,,,,0,False
2011-07-26,,,,0,False
2011-07-27,,,,0,False
2011-07-28,,,,0,False
2011-07-29,,,,0,False
2011-08-01,,,,0,False
2011-08-02,,,,0,False
2011-08-03,,,,0,False
2011-08-04,,,,0,False
2011-08-05,,,,0,False
2011-08-08,,,,0,False
2011-08-09,,,,0,False
2011-08-10,,,,0,False
2011-08-11,,,,0,False
2011-08-12,,,,0,False
2011-08-15,,,,0,False
2011-08-16,,,,0,False
2011-08-17,,,,0,False
2011-08-18,,,,0,False
2011-08-19,,,,0,False
2011-08-22,,,,0,False
2011-08-23,,,,0,False
2011-08-24,,,,0,False
2011-08-25,,,,0,False
2011-08-26,,,,0,False
2011-08-29,,,,0,False
2011-08-30,,,,0,False
2011-08-31,,,,0,False
2011-09-01,,,,0,False
2011-09-02,,,,0,False
2011-09-06,,,,0,False
2011-09-07,,,,0,False
2011-09-08,,,,0,False
2011-09-09,,,,0,False
2011-09-12,,,,0,False
2011-09-13,,,,0,False
2011-09-14,,,,0,False
2011-09-15,,,,0,False
2011-09-16,,,,0,False
2011-09-19,,,,0,False
2011-09-20,,,,0,False
2011-09-21,,,,0,False
2011-09-22,,,,0,False
2011-09-23,,,,0,False
2011-09-26,,,,0,False
2011-09-27,,,,0,False
2011-09-28,,,,0,False
2011-09-29,,,,0,False
2011-09-30,,,,0,False
2011-10-03,,,,0,False
2011-10-04,,,,0,False
2011-10-05,,,,0,False
2011-10-06,,,,0,False
2011-10-07,,,,0,False
2011-10-10,,,,0,False
2011-10-11,,,,0,False
2011-10-12,,,,0,False
2011-10-13,,,,0,False
2011-10-14,,,,0,False
2011-10-17,,,,0,False
2011-10-18,,,,0,False
2011-10-19,,,,0,False
2011-10-20,,,,0,False
2011-10-21,,,,0,False
2011-10-24,,,,0,False
2011-10-25,,,,0,False
2011-10-26,,,,0,False
2011-10-27,,,,0,False
2011-10-28,,,,0,False
2011-10-31,,,,0,False
2011-11-01,,,,0,False
2011-11-02,,,,0,False
2011-11-03,,,,0,False
2011-11-04,,,,0,False
2011-11-07,,,,0,False
2011-11-08,,,,0,False
2011-11-09,,,,0,False
2011-11-10,,,,0,False
2011-11-11,,,,0,False
2011-11-14,,,,0,False
2011-11-15,,,,0,False
2011-11-16,,,,0,False
2011-11-17,,,,0,False
2011-11-18,,,,0,False
2011-11-21,,,,0,False
2011-11-22,,,,0,False
2011-11-23,,,,0,False
2011-11-25,,,,0,False
2011-11-28,,,,0,False
2011-11-29,,,,0,False
2011-11-30,,,,0,False
2011-12-01,,,,0,False
2011-12-02,,,,0,False
2011-12-05,,,,0,False
2011-12-06,,,,0,False
2011-12-07,,,,0,False
2011-12-08,,,,0,False
2011-12-09,,,,0,False
2011-12-12,,,,0,False
2011-12-13,,,,0,False
2011-12-14,,,,0,False
2011-12-15,,,,0,False
2011-12-16,,,,0,False
2011-12-19,,,,0,False
2011-12-20,,,,0,False
2011-12-21,,,,0,False
2011-12-22,,,,0,False
2011-12-23,,,,0,False
2011-12-27,,,,0,False
2011-12-28,,,,0,False
2011-12-29,,,,0,False
2011-12-30,,,,0,False
2012-01-03,,,,0,False
2012-01-04,,,,0,False
2012-01-05,,,,0,False
2012-01-06,,,,0,False
2012-01-09,,,,0,False
2012-01-10,,,,0,False
2012-01-11,,,,0,False
2012-01-12,,,,0,False
2012-01-13,,,,0,False
2012-01-17,,,,0,False
2012-01-18,,,,0,False
2012-01-19,,,,0,False
2012-01-20,,,,0,False
2012-01-23,,,,0,False
2012-01-24,,,,0,False
2012-01-25,,,,0,False
2012-01-26,,,,0,False
2012-01-27,,,,0,False
2012-01-30,,,,0,False
2012-01-31,,,,0,False
2012-02-01,,,,0,False
2012-02-02,,,,0,False
2012-02-03,,,,0,False
2012-02-06,,,,0,False
2012-02-07,,,,0,False
2012-02-08,,,,0,False
2012-02-09,,,,0,False
2012-02-10,,,,0,False
2012-02-13,,,,0,False
2012-02-14,,,,0,False
2012-02-15,,,,0,False
2012-02-16,,,,0,False
2012-02-17,,,,0,False
2012-02-21,,,,0,False
2012-02-22,,,,0,False
2012-02-23,,,,0,False
2012-02-24,,,,0,False
2012-02-27,,,,0,False
2012-02-28,,,,0,False
2012-02-29,,,,0,False
2012-03-01,,,,0,False
2012-03-02,,,,0,False
2012-03-05,,,,0,False
2012-03-06,,,,0,False
2012-03-07,,,,0,False
2012-03-08,,,,0,False
2012-03-09,,,,0,False
2012-03-12,,,,0,False
2012-03-13,,,,0,False
2012-03-14,,,,0,False
2012-03-15,,,,0,False
2012-03-16,,,,0,False
2012-03-19,,,,0,False
2012-03-20,,,,0,False
2012-03-21,,,,0,False
2012-03-22,,,,0,False
2012-03-23,,,,0,False
2012-03-26,,,,0,False
2012-03-27,,,,0,False
2012-03-28,,,,0,False
2012-03-29,,,,0,False
2012-03-30,,,,0,False
2012-04-02,,,,0,False
2012-04-03,,,,0,False
2012-04-04,,,,0,False
2012-04-05,,,,0,False
2012-04-09,,,,0,False
2012-04-10,,,,0,False
2012-04-11,,,,0,False
2012-04-12,,,,0,False
2012-04-13,,,,0,False
2012-04-16,,,,0,False
2012-04-17,,,,0,False
2012-04-18,,,,0,False
2012-04-19,,,,0,False
2012-04-20,,,,0,False
2012-04-23,,,,0,False
2012-04-24,,,,0,False
2012-04-25,,,,0,False
2012-04-26,,,,0,False
2012-04-27,,,,0,False
2012-04-30,,,,0,False
2012-05-01,,,,0,False
2012-05-02,,,,0,False
2012-05-03,,,,0,False
2012-05-04,,,,0,False
2012-05-07,,,,0,False
2012-05-08,,,,0,False
2012-05-09,,,,0,False
2012-05-10,,,,0,False
2012-05-11,,,,0,False
2012-05-14,,,,0,False
2012-05-15,,,,0,False
2012-05-16,,,,0,False
2012-05-17,,,,0,False
2012-05-18,,,,0,False
2012-05-21,,,,0,False
2012-05-22,,,,0,False
2012-05-23,,,,0,False
2012-05-24,,,,0,False
2012-05-25,,,,0,False
2012-05-29,,,,0,False
2012-05-30,,,,0,False
2012-05-31,,,,0,False
2012-06-01,,,,0,False
2012-06-04,,,,0,False
2012-06-05,,,,0,False
2012-06-06,,,,0,False
2012-06-07,,,,0,False
2012-06-08,,,,0,False
2012-06-11,,,,0,False
2012-06-12,,,,0,False
2012-06-13,,,,0,False
2012-06-14,,,,0,False
2012-06-15,,,,0,False
2012-06-18,,,,0,False
2012-06-19,,,,0,False
2012-06-20,,,,0,False
2012-06-21,,,,0,False
2012-06-22,,,,0,False
2012-06-25,,,,0,False
2012-06-26,,,,0,False
2012-06-27,,,,0,False
2012-06-28,,,,0,False
2012-06-29,,,,0,False
2012-07-02,,,,0,False
2012-07-03,,,,0,False
2012-07-05,,,,0,False
2012-07-06,,,,0,False
2012-07-09,,,,0,False
2012-07-10,,,,0,False
2012-07-11,,,,0,False
2012-07-12,,,,0,False
2012-07-13,,,,0,False
2012-07-16,,,,0,False
2012-07-17,,,,0,False
2012-07-18,,,,0,False
2012-07-19,,,,0,False
2012-07-20,,,,0,False
2012-07-23,,,,0,False
2012-07-24,,,,0,False
2012-07-25,,,,0,False
2012-07-26,,,,0,False
2012-07-27,,,,0,False
2012-07-30,,,,0,False
2012-07-31,,,,0,False
2012-08-01,,,,0,False
2012-08-02,,,,0,False
2012-08-03,,,,0,False
2012-08-06,,,,0,False
2012-08-07,,,,0,False
2012-08-08,,,,0,False
2012-08-09,,,,0,False
2012-08-10,,,,0,False
2012-08-13,,,,0,False
2012-08-14,,,,0,False
2012-08-15,,,,0,False
2012-08-16,,,,0,False
2012-08-17,,,,0,False
2012-08-20,,,,0,False
2012-08-21,,,,0,False
2012-08-22,,,,0,False
2012-08-23,,,,0,False
2012-08-24,,,,0,False
2012-08-27,,,,0,False
2012-08-28,,,,0,False
2012-08-29,,,,0,False
2012-08-30,,,,0,False
2012-08-31,,,,0,False
2012-09-04,,,,0,False
2012-09-05,,,,0,False
2012-09-06,,,,0,False
2012-09-07,,,,0,False
2012-09-10,,,,0,False
2012-09-11,,,,0,False
2012-09-12,,,,0,False
2012-09-13,,,,0,False
2012-09-14,,,,0,False
2012-09-17,,,,0,False
2012-09-18,,,,0,False
2012-09-19,,,,0,False
2012-09-20,,,,0,False
2012-09-21,,,,0,False
2012-09-24,,,,0,False
2012-09-25,,,,0,False
2012-09-26,,,,0,False
2012-09-27,,,,0,False
2012-09-28,,,0.05602984598849825,13,False
2012-10-01,,,0.06001237394855521,13,False
2012-10-02,,,0.059633341108421445,13,False
2012-10-03,,,0.05925430826828773,13,False
2012-10-04,,,0.05887527542815402,13,False
2012-10-05,,,0.058496242588020254,13,False
2012-10-08,,,0.05800296326811588,14,False
2012-10-09,,,0.06152850530909011,14,False
2012-10-10,,,0.0611494724689564,14,False
2012-10-11,,,0.060770439628822684,14,False
2012-10-12,,,0.06039140678868892,14,False
2012-10-15,,,0.06001237394855521,14,False
2012-10-16,,,0.059633341108421445,14,False
2012-10-17,,,0.05925430826828773,14,False
2012-10-18,,,0.05887527542815402,14,False
2012-10-19,,,0.058496242588020254,14,False
2012-10-22,0.4205726986873275,0.02871214181078461,0.058203598126052365,15,True
2012-10-23,0.39422711720372,0.029775030239653076,0.057910953664084434,15,True
2012-10-24,0.3704054359117679,0.0307888063919863,0.05761830920211659,15,True
2012-10-25,0.3486816910094481,0.031760730447955327,0.057325664740148614,15,True
2012-10-26,0.32876230909458243,0.03269527257565388,0.057033020278180725,15,True
2012-10-31,0.3102101466318359,0.033602791213380716,0.056740375816212836,15,True
2012-11-01,0.2930303129699998,0.03448199650469822,0.05644773135424495,15,True
2012-11-02,0.27688635553968316,0.03533617012441831,0.05615508689227706,15,True
2012-11-05,0.26170466573652895,0.03617377446264039,0.055862442430309085,15,True
2012-11-06,0.2473009772832388,0.03699434432975194,0.055569797968341196,15,True
2012-11-07,0.4367450679384761,0.026756333292038702,0.058203598126052365,16,True
2012-11-08,0.7819232955485672,0.022839148429242388,0.06152850530909017,16,True
2012-11-09,0.7064387718849767,0.025021791680197605,0.06114947246895645,16,True
2012-11-12,0.5383224943198125,0.030645277080960032,0.06240077806712869,16,True
2012-11-13,0.35152369957475793,0.03886334035199888,0.06281041546561615,16,True
2012-11-14,0.3479290907156499,0.039070988457209715,0.06274371559628814,16,True
2012-11-15,0.3444614910646947,0.0392748361513144,0.06267701572696013,16,True
2012-11-16,0.3409508712779669,0.03948004090528501,0.06261031585763212,16,True
2012-11-19,0.3374914502665384,0.0396819965152959,0.0625436159883041,16,True
2012-11-20,0.3341888772441607,0.03988149036320167,0.062476916118976086,16,True
2012-11-21,0.47113693671581774,0.0319639335735262,0.06245788160601424,17,True
2012-11-23,0.46964166720888273,0.0320317455520357,0.06243884709305239,17,True
2012-11-26,0.4680098435660762,0.03210312621933788,0.06241981258009054,17,True
2012-11-27,0.4665119235534765,0.03216995672517643,0.06240077806712869,17,True
2012-11-28,0.464962641746256,0.03224057260198276,0.06238174355416684,17,True
2012-11-29,0.4634145808719689,0.03230903957151773,0.062362709041204986,17,True
2012-11-30,0.46192333790109374,0.03237705058236916,0.06234367452824314,17,True
2012-12-03,0.46045110140883094,0.03244354133936841,0.06232464001528129,17,True
2012-12-04,0.45896557245750225,0.0325104828229555,0.062305605502319436,17,True
2012-12-05,0.457406406967356,0.03258026557707558,0.06228657098935759,17,True
2012-12-06,0.5826646830966202,0.026709750501597036,0.061907538149223874,18,True
2012-12-07,0.5396160842929596,0.028272884460576596,0.06152850530909017,18,True
2012-12-10,0.5032539616733285,0.029706332243982992,0.06114947246895645,18,True
2012-12-11,0.4717049599447474,0.031043507902167915,0.060770439628822635,18,True
2012-12-12,0.4435449938367977,0.03231235338613278,0.06039140678868892,18,True
2012-12-13,0.4182401928560209,0.03352600957632716,0.06001237394855521,18,True
2012-12-14,0.39509952015066524,0.034693477983998376,0.0596333411084215,18,True
2012-12-17,0.3737781976156027,0.035825123033898225,0.059254308268287786,18,True
2012-12-18,0.3539270293168413,0.036926142316206,0.05887527542815397,18,True
2012-12-19,0.48989020525643423,0.030262838032236405,0.06099452556827052,18,True
2012-12-20,0.618634223914329,0.024698872144953064,0.06074469727024551,19,True
2012-12-21,0.5869240066263914,0.025746693614560896,0.0604948689722205,19,True
2012-12-24,0.5588975999308745,0.02673100478550236,0.060245040674195484,19,True
2012-12-26,0.53377790399125,0.027665431844916384,0.0599952123761704,19,True
2012-12-27,0.510932977078115,0.028556539840788656,0.05974538407814539,19,True
2012-12-28,0.4899933507800768,0.029414456234473703,0.05949555578012038,19,True
2012-12-31,0.4706100932154038,0.03024208089634206,0.05924572748209536,19,True
2013-01-02,0.4525357482567852,0.031045895364935253,0.058995899184070354,19,True
2013-01-03,0.43559177758161577,0.03182824830660823,0.05874607088604527,19,True
2013-01-04,0.4197083891647707,0.032590222869079824,0.058496242588020254,19,True
2013-01-07,0.5168712585385572,0.02761810658057658,0.05829784301134468,20,True
2013-01-08,0.5001653982449277,0.02828388300412784,0.0580994434346691,20,True
2013-01-09,0.48441966811773723,0.028932205116587874,0.057901043857993516,20,True
2013-01-10,0.46954426975310815,0.029563605940821296,0.05770264428131788,20,True
2013-01-11,0.45538899376838093,0.030185937276353207,0.057504244704642306,20,True
2013-01-14,0.4420128128683135,0.030792130258733733,0.05730584512796673,20,True
2013-01-15,0.4293082731301676,0.031386112167764685,0.05710744555129115,20,True
2013-01-16,0.4170896435977477,0.03196807071781113,0.05690904597461557,20,True
2013-01-17,0.40547031332138855,0.03254477391373324,0.056710646397939934,20,True
2013-01-18,0.39427075840507086,0.033110329742672626,0.05651224682126436,20,True
2013-01-22,0.48445527795343285,0.028294304711043924,0.056418001935972045,21,True
2013-01-23,0.4773691647610933,0.0285915861115107,0.05632375705067973,21,True
2013-01-24,0.4704834908122832,0.028882332017112895,0.05622951216538743,21,True
2013-01-25,0.463739873746547,0.029171628752172406,0.05613526728009509,21,True
2013-01-28,0.4572410138417374,0.02945888087860854,0.05604102239480278,21,True
2013-01-29,0.4507947282554384,0.02974310908650595,0.055946777509510465,21,True
2013-01-30,0.44453670300496373,0.030023904826509476,0.05585253262421815,21,True
2013-01-31,0.4384176629341723,0.030304482845217234,0.05575828773892585,21,True
2013-02-01,0.4323738429528741,0.0305812917075911,0.05566404285363351,21,True
2013-02-04,0.42655755350870617,0.030853125605699694,0.055569797968341196,21,True
2013-02-05,0.5061080148275638,0.026809167312665146,0.05536916311040471,22,True
2013-02-06,0.49020539966686194,0.02744198665539169,0.05516852825246823,22,True
2013-02-07,0.47527731756403974,0.02805646334723306,0.054967893394531744,22,True
2013-02-08,0.4609810186497425,0.02866310087114473,0.054767258536595205,22,True
2013-02-11,0.4474982148954792,0.029254290282901923,0.05456662367865872,22,True
2013-02-12,0.4346057167143369,0.029836010101784383,0.05436598882072224,22,True
2013-02-13,0.4223209912214164,0.030403668052785365,0.05416535396278575,22,True
2013-02-14,0.4105989877704628,0.0309670703927578,0.05396471910484927,22,True
2013-02-15,0.3993269633968718,0.03151908928683628,0.05376408424691273,22,True
2013-02-19,0.3885185813549019,0.03206617605383652,0.053563449388976246,22,True
2013-02-20,0.4695921815746265,0.02774930218163959,0.053561176171119634,23,True
2013-02-21,0.4694442234921413,0.027756226818302806,0.05355890295326303,23,True
2013-02-22,0.46923233798902597,0.027764932935241744,0.05355662973540642,23,True
2013-02-25,0.4270860392681845,0.029129002816851705,0.054767258536595205,23,True
2013-02-26,0.4151004599111438,0.029681703363550742,0.05456662367865872,23,True
2013-02-27,0.3800389175919741,0.030950506546837682,0.055946777509510465,23,True
2013-02-28,0.3751591497186152,0.031195391881985713,0.05585253262421815,23,True
2013-03-01,0.37021916847218256,0.031444206690143764,0.05575828773892585,23,True
2013-03-04,0.36567066165239087,0.031684299767252164,0.05566404285363351,23,True
2013-03-05,0.36101795919606555,0.03192432802462515,0.055569797968341196,23,True
2013-03-06,0.4194605869013548,0.028576985964447375,0.05536916311040471,24,True
2013-03-07,0.4074792452077373,0.02912437098009809,0.05516852825246823,24,True
2013-03-08,0.3960433551887883,0.029661676245098537,0.054967893394531744,24,True
2013-03-11,0.3850450603552408,0.03019030237592563,0.054767258536595205,24,True
2013-03-12,0.374630293156534,0.03070884980839079,0.05456662367865872,24,True
2013-03-13,0.3943401069027158,0.02933939775112002,0.055946777509510465,24,True
2013-03-14,0.3893132198275507,0.029581566307841665,0.05585253262421815,24,True
2013-03-15,0.3844777553539076,0.029819407860761885,0.05575828773892585,24,True
2013-03-18,0.3795952684889913,0.030060958966159262,0.05566404285363351,24,True
2013-03-19,0.3748454403838487,0.030297663420123452,0.055569797968341196,24,True
2013-03-20,0.42807434694573737,0.027326103813648583,0.05536916311040471,25,True
2013-03-21,0.41597214170001695,0.02786050433886892,0.05516852825246823,25,True
2013-03-22,0.4045248927940348,0.028384320644371297,0.054967893394531744,25,True
